,n_embd,n_head,block_size,n_layer,mlp_expansion_factor,n_cols,MAC NUM,Wmem Depth,Cache Depth,best_val_loss,perplexity,Power (W),Area (um^2),Clock Period (ns) Entered,Clock_Min_Period,F_max (MHz),Clock Slack (ns),TTFT (ms),TPOT (ms),Throughput (tokens/s),Energy per token (mJ/token),EDP (mJ * ms),EADP (mJ * ms * um^2)
29,512.0,4.0,256.0,33.0,2.0,16,4,4096,1024,4.000126,54.60502983346672,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,404.5331933866666,356.58737664,2.804361751172056,474.68911578316795,1.9202750387365805e-07,35.81030099886388
30,512.0,4.0,256.0,33.0,2.0,16,8,2048,512,4.000126,54.60502983346672,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,234.97605120000006,355.89081088,2.8098505761565784,558.0367914598401,1.3112528168155113e-07,24.736184128315948
31,512.0,4.0,256.0,33.0,2.0,32,4,2048,512,4.000126,54.60502983346672,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,242.24268288000002,358.92071424,2.786130642020646,794.794029613056,1.9253303807047285e-07,37.50035672927661
32,512.0,4.0,256.0,34.0,2.0,2,32,4096,1024,3.867623,47.82856236218796,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,1004.1454318933334,904.4347289600001,1.1056629826122326,1425.3891328409602,1.43129798641265e-06,259.3633033418379
33,512.0,4.0,256.0,34.0,2.0,4,16,4096,1024,3.867623,47.82856236218796,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,573.6915490133333,515.1197798399999,1.9412960618802244,890.1269795635199,5.106583257243553e-07,92.95002227796047
34,512.0,4.0,256.0,34.0,2.0,4,32,2048,512,3.867623,47.82856236218796,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,311.62733909333326,479.9853294933334,2.0833970093535727,1036.7683117056001,3.230853502331037e-07,59.427720833404955
35,512.0,4.0,256.0,34.0,2.0,8,8,4096,1024,3.867623,47.82856236218796,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,396.56816640000005,353.88200960000006,2.825800613968255,725.8827780915201,2.8786200232909225e-07,52.83875766965911
36,512.0,4.0,256.0,34.0,2.0,8,16,2048,512,3.867623,47.82856236218796,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,216.54561678222223,331.66150997333335,3.0151222554598003,823.5818615657815,1.783430421834129e-07,33.094895669982066
37,512.0,4.0,256.0,34.0,2.0,16,4,4096,1024,3.867623,47.82856236218796,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,416.7917750044444,367.39305472,2.7218805231964076,968.742006685696,4.037637004878985e-07,75.29598289419941
38,512.0,4.0,256.0,34.0,2.0,16,8,2048,512,3.867623,47.82856236218796,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,221.98681599999998,336.21753173333326,2.9742648898902084,1047.922802906453,2.32625046430999e-07,43.883650106086606
39,512.0,4.0,256.0,34.0,2.0,32,4,2048,512,3.867623,47.82856236218796,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,230.4503534933333,341.44851968,2.928699181174321,1499.095580803072,3.4546710651636173e-07,67.28787880993492
40,512.0,4.0,256.0,34.0,2.0,2,32,4096,1024,3.867623,47.82856236218796,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,1023.020346026667,921.4353817600002,1.0852632965861766,1090.9794920038403,1.1160942174177658e-06,202.24571390316933
41,512.0,4.0,256.0,34.0,2.0,4,16,4096,1024,3.867623,47.82856236218796,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,592.6252635022223,532.12043264,1.879273823481495,694.7364368547841,4.1171836395566146e-07,74.94097163233415
42,512.0,4.0,256.0,34.0,2.0,4,32,2048,512,3.867623,47.82856236218796,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,322.03500202666663,496.0157764266667,2.016064906652913,809.4977471283202,2.6068660863705064e-07,47.950211892654266
43,512.0,4.0,256.0,34.0,2.0,8,8,4096,1024,3.867623,47.82856236218796,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,415.11813119999994,370.43527680000005,2.699526915034891,572.5447638220801,2.3767371238616722e-07,43.626402900039004
44,512.0,4.0,256.0,34.0,2.0,8,16,2048,512,3.867623,47.82856236218796,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,216.54561678222223,331.66150997333335,3.0151222554598003,619.8090298381654,1.3421692865349632e-07,24.906467875347328
45,512.0,4.0,256.0,34.0,2.0,16,4,4096,1024,3.867623,47.82856236218796,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,416.7917750044444,367.39305472,2.7218805231964076,728.90782056448,3.0380278434769066e-07,56.65474441068403
46,512.0,4.0,256.0,34.0,2.0,16,8,2048,512,3.867623,47.82856236218796,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,221.98681599999998,336.21753173333326,2.9742648898902084,787.5559463321598,1.74827036948143e-07,32.98032020293162
47,512.0,4.0,256.0,34.0,2.0,32,4,2048,512,3.867623,47.82856236218796,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,230.4503534933333,341.44851968,2.928699181174321,1127.599591391232,2.5985572443504756e-07,50.61304003779361
48,512.0,4.0,256.0,34.0,2.0,2,32,4096,1024,3.867623,47.82856236218796,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,1041.89526016,938.43603456,1.065602729619036,893.39110490112,9.308199576655822e-07,168.67245069053874
49,512.0,4.0,256.0,34.0,2.0,4,16,4096,1024,3.867623,47.82856236218796,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,611.5589779911112,549.1210854399999,1.821091971361325,576.357491277824,3.524765983233868e-07,64.15778616777763
50,512.0,4.0,256.0,34.0,2.0,4,32,2048,512,3.867623,47.82856236218796,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,332.44266496,512.04622336,1.952948687792466,669.346823176192,2.2251944167920316e-07,40.92981390389855
51,512.0,4.0,256.0,34.0,2.0,8,8,4096,1024,3.867623,47.82856236218796,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,434.16944639999997,387.43592960000007,2.5810719233820896,481.0404501913601,2.0885306595558958e-07,38.33620433160394
52,512.0,4.0,256.0,34.0,2.0,8,16,2048,512,3.867623,47.82856236218796,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,224.2026609777778,343.3890474666666,2.912148792681198,514.2594374860801,1.1529833431731432e-07,21.395767944958404
53,512.0,4.0,256.0,34.0,2.0,16,4,4096,1024,3.867623,47.82856236218796,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,416.7917750044444,367.39305472,2.7218805231964076,585.4775720017919,2.4402223645991925e-07,45.506552768581685
54,512.0,4.0,256.0,34.0,2.0,16,8,2048,512,3.867623,47.82856236218796,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,231.51247360000002,350.64493397333337,2.851887773390875,659.7735077642241,1.5274579679824434e-07,28.81479533141247
55,512.0,4.0,256.0,34.0,2.0,32,4,2048,512,3.867623,47.82856236218796,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,238.76410481777776,353.7666525866667,2.8267220572889284,937.340122693632,2.2380317530473102e-07,43.590954545683026
56,512.0,4.0,256.0,34.0,2.0,2,32,4096,1024,3.867623,47.82856236218796,0.7984,181208459.5968,6,10.678,93.65049634763064,-5.24,1060.7701742933334,955.43668736,1.0466418269567757,762.8206511882239,8.091773951154863e-07,146.62978930942847
57,512.0,4.0,256.0,34.0,2.0,4,16,4096,1024,3.867623,47.82856236218796,0.8784,182019987.9168,6,6.327,158.052789631737,-0.66,630.49269248,566.12173824,1.7664045247738975,497.28133487001594,3.1353224774224483e-07,57.069135945570544
58,512.0,4.0,256.0,34.0,2.0,4,32,2048,512,3.867623,47.82856236218796,1.0944,183938147.584,6,6.259,159.76993129892952,-0.588,342.8503278933334,528.0766702933333,1.893664417033468,577.9271079690241,1.9814249846562575e-07,36.44596412543276
59,512.0,4.0,256.0,34.0,2.0,8,8,4096,1024,3.867623,47.82856236218796,1.0368,183555860.9408,6,4.52,221.23893805309737,1.242,453.22076159999995,404.43658239999996,2.4725755372222236,419.3198486323199,1.9004446115113673e-07,34.88377468362732
60,512.0,4.0,256.0,34.0,2.0,8,16,2048,512,3.867623,47.82856236218796,1.2544,185568751.4624,6,4.26,234.7417840375587,1.516,234.66912426666664,359.4194943999999,2.7822642221156055,450.8558137753599,1.0580193898919905e-07,19.633533720526685
61,512.0,4.0,256.0,34.0,2.0,16,4,4096,1024,3.867623,47.82856236218796,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,416.7917750044444,367.39305472,2.7218805231964076,489.073634443264,2.0384186820748274e-07,38.01350592716864
62,512.0,4.0,256.0,34.0,2.0,16,8,2048,512,3.867623,47.82856236218796,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,242.09653760000006,366.6753809066667,2.7272079121519734,574.9469972616533,1.3919267734056298e-07,26.258061388735747
63,512.0,4.0,256.0,34.0,2.0,32,4,2048,512,3.867623,47.82856236218796,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,249.58337024000002,369.79709952,2.7041856231376857,818.8786971770879,2.04378505059198e-07,39.80754121124312
64,512.0,4.0,256.0,35.0,2.0,2,32,4096,1024,3.920091,50.40503142722967,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,1033.6791210666668,931.0357504000002,1.0740726116804544,1467.3123426304005,1.516730132660464e-06,274.8443309634528
65,512.0,4.0,256.0,35.0,2.0,4,16,4096,1024,3.920091,50.40503142722967,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,590.5648298666666,530.2703616,1.8858304601122178,916.3071848447998,5.411387967234734e-07,98.49807724091832
66,512.0,4.0,256.0,35.0,2.0,4,32,2048,512,3.920091,50.40503142722967,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,320.7928490666667,494.1025450666667,2.0238713805148993,1067.2614973440002,3.4236985643213855e-07,62.97487718072759
67,512.0,4.0,256.0,35.0,2.0,8,8,4096,1024,3.920091,50.40503142722967,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,408.231936,364.29030400000005,2.745063453569162,747.2322715648002,3.0504407686257616e-07,55.99262815340174
68,512.0,4.0,256.0,35.0,2.0,8,16,2048,512,3.920091,50.40503142722967,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,222.91460551111112,341.4162602666667,2.928975905303806,847.8048574941868,1.8898808535872043e-07,35.070283041287226
69,512.0,4.0,256.0,35.0,2.0,16,4,4096,1024,3.920091,50.40503142722967,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,429.0503566222222,378.1987328,2.6441125082479386,997.2344186470401,4.27863782956467e-07,79.79029329186359
70,512.0,4.0,256.0,35.0,2.0,16,8,2048,512,3.920091,50.40503142722967,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,228.51584,346.1062826666666,2.889285893036202,1078.7440618154665,2.4651010543077323e-07,46.503002923837464
71,512.0,4.0,256.0,35.0,2.0,32,4,2048,512,3.920091,50.40503142722967,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,237.22830506666662,351.49112320000006,2.8450220617121973,1543.18662729728,3.6608754799527956e-07,71.30419683578745
72,512.0,4.0,256.0,35.0,2.0,2,32,4096,1024,3.920091,50.40503142722967,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,1053.1091797333336,948.5364224000001,1.0542557738265717,1123.0671241216,1.1827122978691722e-06,214.31747364306437
73,512.0,4.0,256.0,35.0,2.0,4,16,4096,1024,3.920091,50.40503142722967,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,610.0554183111112,547.7710336,1.8255802856677377,715.1698614681601,4.3629324900145783e-07,79.41409191142677
74,512.0,4.0,256.0,35.0,2.0,4,32,2048,512,3.920091,50.40503142722967,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,331.5066197333333,510.60447573333335,1.9584630521771156,833.3065043967999,2.762466224743832e-07,50.812292014274625
75,512.0,4.0,256.0,35.0,2.0,8,8,4096,1024,3.920091,50.40503142722967,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,427.32748799999996,381.33043200000003,2.6223975746053223,589.3843156992001,2.518601190943382e-07,46.23040099701367
76,512.0,4.0,256.0,35.0,2.0,8,16,2048,512,3.920091,50.40503142722967,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,222.91460551111112,341.4162602666667,2.928975905303806,638.0387071863468,1.4222814671326383e-07,26.39309960839142
77,512.0,4.0,256.0,35.0,2.0,16,4,4096,1024,3.920091,50.40503142722967,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,429.0503566222222,378.1987328,2.6441125082479386,750.3462858752,3.2193634154491445e-07,60.03638572931484
78,512.0,4.0,256.0,35.0,2.0,16,8,2048,512,3.920091,50.40503142722967,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,228.51584,346.1062826666666,2.889285893036202,810.7193565183999,1.8526221475906163e-07,34.94886872715506
79,512.0,4.0,256.0,35.0,2.0,32,4,2048,512,3.920091,50.40503142722967,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,237.22830506666662,351.49112320000006,2.8450220617121973,1160.76428525568,2.753661439731257e-07,53.63406059368268
80,512.0,4.0,256.0,35.0,2.0,2,32,4096,1024,3.920091,50.40503142722967,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,1072.5392384,966.0370944000001,1.0351569373442062,919.6673138688001,9.863792803982165e-07,178.74026997916087
81,512.0,4.0,256.0,35.0,2.0,4,16,4096,1024,3.920091,50.40503142722967,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,629.5460067555555,565.2717055999998,1.769060772179573,593.3091821977598,3.73515426424004e-07,67.9872734044356
82,512.0,4.0,256.0,35.0,2.0,4,32,2048,512,3.920091,50.40503142722967,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,342.22039040000004,527.1064064000001,1.8971501538555382,689.0334944460801,2.3580131146801379e-07,43.37285642930427
83,512.0,4.0,256.0,35.0,2.0,8,8,4096,1024,3.920091,50.40503142722967,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,446.939136,398.83110400000004,2.5073270112854584,495.1886987264001,2.2131920916574157e-07,40.62443798115469
84,512.0,4.0,256.0,35.0,2.0,8,16,2048,512,3.920091,50.40503142722967,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,230.7968568888889,353.4887253333334,2.8289445414617354,529.3847150592001,1.2218032832068344e-07,22.672850979735337
85,512.0,4.0,256.0,35.0,2.0,16,4,4096,1024,3.920091,50.40503142722967,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,429.0503566222222,378.1987328,2.6441125082479386,602.6975005900799,2.585875775634958e-07,48.22277434386901
86,512.0,4.0,256.0,35.0,2.0,16,8,2048,512,3.920091,50.40503142722967,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,238.32166400000003,360.95802026666667,2.770405265579707,679.1786109337601,1.6186297671094232e-07,30.534709585623077
87,512.0,4.0,256.0,35.0,2.0,32,4,2048,512,3.920091,50.40503142722967,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,245.7865784888889,364.1715541333333,2.7459585699378164,964.9089498316798,2.3716166933243553e-07,46.19283678067622
88,512.0,4.0,256.0,35.0,2.0,2,32,4096,1024,3.920091,50.40503142722967,0.7984,181208459.5968,6,10.678,93.65049634763064,-5.24,1091.9692970666667,983.5377664,1.0167377747580106,785.2565526937599,8.57476045861999e-07,155.3819134118079
89,512.0,4.0,256.0,35.0,2.0,4,16,4096,1024,3.920091,50.40503142722967,0.8784,182019987.9168,6,6.327,158.052789631737,-0.66,649.0365951999999,582.7723776,1.7159358240660718,511.90725648383994,3.3224654280644453e-07,60.47551170702761
90,512.0,4.0,256.0,35.0,2.0,4,32,2048,512,3.920091,50.40503142722967,1.0944,183938147.584,6,6.259,159.76993129892952,-0.588,352.9341610666667,543.6083370666666,1.8395597194039404,594.92496408576,2.0996934309722453e-07,38.621372018732814
91,512.0,4.0,256.0,35.0,2.0,8,8,4096,1024,3.920091,50.40503142722967,1.0368,183555860.9408,6,4.52,221.23893805309737,1.242,466.55078399999996,416.331776,2.401930521873017,431.65278535679994,2.0138794542399872e-07,36.96593770540093
92,512.0,4.0,256.0,35.0,2.0,8,16,2048,512,3.920091,50.40503142722967,1.2544,185568751.4624,6,4.26,234.7417840375587,1.516,241.5711573333333,369.99065599999994,2.702770958626588,464.11627888639987,1.1211710662782771e-07,20.80543149450276
93,512.0,4.0,256.0,35.0,2.0,16,4,4096,1024,3.920091,50.40503142722967,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,429.0503566222222,378.1987328,2.6441125082479386,503.45815310335996,2.1600890013336194e-07,40.28247816676608
94,512.0,4.0,256.0,35.0,2.0,16,8,2048,512,3.920091,50.40503142722967,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,249.21702400000007,377.45995093333335,2.6492876860904886,591.8572030634667,1.4750089078044087e-07,27.825367821108383
95,512.0,4.0,256.0,35.0,2.0,32,4,2048,512,3.920091,50.40503142722967,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,256.9240576,380.6734848,2.6269231767623236,842.9633647411199,2.165775680774373e-07,42.1835968717758
96,512.0,4.0,256.0,36.0,2.0,2,32,4096,1024,3.944944,51.67344431819974,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,1063.21281024,957.6367718400002,1.0442372613559976,1509.2355524198401,1.6046385730024171e-06,290.77408402337534
97,512.0,4.0,256.0,36.0,2.0,4,16,4096,1024,3.944944,51.67344431819974,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,607.4381107199999,545.4209433599999,1.8334462806646563,942.4873901260798,5.725027596356095e-07,104.2069453912083
98,512.0,4.0,256.0,36.0,2.0,4,32,2048,512,3.944944,51.67344431819974,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,329.95835904,508.21976064000006,1.967652731056152,1097.7546829824003,3.622133338253482e-07,66.62484965405955
99,512.0,4.0,256.0,36.0,2.0,8,8,4096,1024,3.944944,51.67344431819974,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,419.8957056,374.6985984000001,2.6688116909700184,768.5817650380802,3.227241825419581e-07,59.23791517290502
100,512.0,4.0,256.0,36.0,2.0,8,16,2048,512,3.944944,51.67344431819974,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,229.28359424,351.17101056000007,2.847615463489811,872.0278534225922,1.9994168051012383e-07,37.10292801755775
101,512.0,4.0,256.0,36.0,2.0,16,4,4096,1024,3.944944,51.67344431819974,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,441.30893824,389.00441088,2.5706649385743847,1025.7268306083843,4.5266241854006637e-07,84.41487355612672
102,512.0,4.0,256.0,36.0,2.0,16,8,2048,512,3.944944,51.67344431819974,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,235.044864,355.9950335999999,2.8090279515629746,1109.5653207244795,2.6079762990880164e-07,49.19827901166803
103,512.0,4.0,256.0,36.0,2.0,32,4,2048,512,3.944944,51.67344431819974,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,244.00625663999995,361.53372672,2.7659936711090807,1587.277673791488,3.8730568343010793e-07,75.43692987688205
104,512.0,4.0,256.0,36.0,2.0,2,32,4096,1024,3.944944,51.67344431819974,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,1083.19801344,975.6374630400002,1.024970891220278,1155.1547562393603,1.2512613371742425e-06,226.73913946237667
105,512.0,4.0,256.0,36.0,2.0,4,16,4096,1024,3.944944,51.67344431819974,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,627.4855731200001,563.42163456,1.7748697221769671,735.6032860815361,4.615804495558281e-07,84.01686785078294
106,512.0,4.0,256.0,36.0,2.0,4,32,2048,512,3.944944,51.67344431819974,1.632,183938147.584,4,5.879,170.0969552645008,-2.188,340.97823744,525.19317504,1.9040613007277511,857.1152616652801,2.922576512055516e-07,53.75733097999994
107,512.0,4.0,256.0,36.0,2.0,8,8,4096,1024,3.944944,51.67344431819974,1.5456,183555860.9408,4,4.14,241.54589371980677,-0.358,439.5368448,392.22558720000006,2.5495531975329526,606.2238675763201,2.6645772599694875e-07,48.90987729969772
108,512.0,4.0,256.0,36.0,2.0,8,16,2048,512,3.944944,51.67344431819974,1.8688,185568751.4624,4,3.931,254.3881963876876,-0.138,229.28359424,351.17101056000007,2.847615463489811,656.2683845345282,1.5047157399215503e-07,27.92282211630635
109,512.0,4.0,256.0,36.0,2.0,16,4,4096,1024,3.944944,51.67344431819974,1.984,186485270.4768,4,4.106,243.54603019970776,-0.322,441.30893824,389.00441088,2.5706649385743847,771.7847511859201,3.4059550909568093e-07,63.51604563689145
110,512.0,4.0,256.0,36.0,2.0,16,8,2048,512,3.944944,51.67344431819974,2.3424,188645422.2336,4,3.985,250.94102885821832,-0.195,235.044864,355.9950335999999,2.8090279515629746,833.8827667046398,1.9599986149203578e-07,36.974476628892205
111,512.0,4.0,256.0,36.0,2.0,32,4,2048,512,3.944944,51.67344431819974,3.3024,194773619.6608,4,4.047,247.09661477637758,-0.26,244.00625663999995,361.53372672,2.7659936711090807,1193.9289791201281,2.9132614088911913e-07,56.742646962785926
112,512.0,4.0,256.0,36.0,2.0,2,32,4096,1024,3.944944,51.67344431819974,0.952,181208459.5968,5,10.488,95.34706331045004,-6.04,1103.18321664,993.6381542400001,1.006402577973534,945.9435228364799,1.0435490182825213e-06,189.09991011672855
113,512.0,4.0,256.0,36.0,2.0,4,16,4096,1024,3.944944,51.67344431819974,1.0496,182019987.9168,5,6.137,162.94606485253382,-1.46,647.53303552,581.4223257599998,1.7199201951745848,610.260873117696,3.951640756289872e-07,71.9277602711417
114,512.0,4.0,256.0,36.0,2.0,4,32,2048,512,3.944944,51.67344431819974,1.3072,183938147.584,5,6.069,164.77179106936893,-1.388,351.99811584,542.16658944,1.8444515384706621,708.720165715968,2.4946816298983336e-07,45.886711781533336
115,512.0,4.0,256.0,36.0,2.0,8,8,4096,1024,3.944944,51.67344431819974,1.2416,183555860.9408,5,4.33,230.94688221709006,0.442,459.70882559999995,410.2262784,2.4376790387497516,509.33694726144006,2.3414668986024573e-07,42.97899724373589
116,512.0,4.0,256.0,36.0,2.0,8,16,2048,512,3.944944,51.67344431819974,1.4976,185568751.4624,5,4.07,245.7002457002457,0.716,237.39105280000004,363.5884032,2.7503627486433535,544.5099926323202,1.2926180041110673e-07,23.986950914071016
117,512.0,4.0,256.0,36.0,2.0,16,4,4096,1024,3.944944,51.67344431819974,1.5936,186485270.4768,5,4.106,243.54603019970776,0.678,441.30893824,389.00441088,2.5706649385743847,619.917429178368,2.7357510246717595e-07,51.01772697930958
118,512.0,4.0,256.0,36.0,2.0,16,8,2048,512,3.944944,51.67344431819974,1.8816,188645422.2336,5,4.156,240.61597690086623,0.626,245.1308544,371.27110656,2.6934495637580484,698.583714103296,1.7124442270806628e-07,32.30447642691224
119,512.0,4.0,256.0,36.0,2.0,32,4,2048,512,3.944944,51.67344431819974,2.6496,194773619.6608,5,4.193,238.49272597185788,0.587,252.80905216,374.57645568,2.669681942995099,992.477776969728,2.5090736608558076e-07,48.870135892046015
120,512.0,4.0,256.0,36.0,2.0,2,32,4096,1024,3.944944,51.67344431819974,0.7984,181208459.5968,6,10.678,93.65049634763064,-5.24,1123.16841984,1011.6388454400001,0.9884950587925102,807.692454199296,9.071746574997149e-07,164.38772227077797
121,512.0,4.0,256.0,36.0,2.0,4,16,4096,1024,3.944944,51.67344431819974,0.8784,182019987.9168,6,6.327,158.052789631737,-0.66,667.58049792,599.42301696,1.6682709400642366,526.533178097664,3.515032812058385e-07,63.98062299780228
122,512.0,4.0,256.0,36.0,2.0,4,32,2048,512,3.944944,51.67344431819974,1.0944,183938147.584,6,6.259,159.76993129892952,-0.588,363.01799424,559.1400038400001,1.7884608383093863,611.9228202024962,2.2213899481959433e-07,40.85983521328795
123,512.0,4.0,256.0,36.0,2.0,8,8,4096,1024,3.944944,51.67344431819974,1.0368,183555860.9408,6,4.52,221.23893805309737,1.242,479.8808064,428.22696959999996,2.3352102295987667,443.98572208127996,2.130602263424509e-07,39.10845327853029
124,512.0,4.0,256.0,36.0,2.0,8,16,2048,512,3.944944,51.67344431819974,1.2544,185568751.4624,6,4.26,234.7417840375587,1.516,248.4731904,380.5618176,2.627693987553627,477.3767439974399,1.1861532260380795e-07,22.011297319898432
125,512.0,4.0,256.0,36.0,2.0,16,4,4096,1024,3.944944,51.67344431819974,1.3312,186485270.4768,6,4.106,243.54603019970776,1.678,441.30893824,389.00441088,2.5706649385743847,517.842671763456,2.285285996512956e-07,42.6172177176562
126,512.0,4.0,256.0,36.0,2.0,16,8,2048,512,3.944944,51.67344431819974,1.568,188645422.2336,6,4.346,230.09664058904738,1.426,256.3375104000001,388.24452096,2.5756963614768638,608.76740886528,1.5604992200118482e-07,29.438103425433855
127,512.0,4.0,256.0,36.0,2.0,32,4,2048,512,3.944944,51.67344431819974,2.2144,194773619.6608,6,4.383,228.15423226100845,1.387,264.26474496000003,391.54987007999995,2.5539530885189254,867.0480323051519,2.2913022712519085e-07,44.628523710874646
128,512.0,8.0,256.0,33.0,2.0,1,32,4096,1024,3.880317,48.43956798083037,1.576,181208459.5968,3,10.108,98.93153937475266,-7.64,974.61174272,877.8337075200001,1.13916792147927,1383.4659230515203,1.3483421342589757e-06,244.33100115853068
129,512.0,8.0,256.0,33.0,2.0,2,16,4096,1024,3.880317,48.43956798083037,1.728,182019987.9168,3,5.757,173.70158068438423,-3.06,556.8182681599999,499.96919807999996,2.000123215270534,863.9467742822399,4.810613466382552e-07,87.56278050233475
130,512.0,8.0,256.0,33.0,2.0,2,32,2048,512,3.880317,48.43956798083037,2.16,183938147.584,3,5.689,175.77781683951486,-2.988,302.46182911999995,465.86811392000004,2.1465302520612566,1006.2751260672003,3.0435981522824396e-07,55.98338061209171
131,512.0,8.0,256.0,33.0,2.0,4,8,4096,1024,3.880317,48.43956798083037,2.0512,183555860.9408,3,3.955,252.84450063211125,-1.163,384.9043968,343.4737152000001,2.911430935603656,704.5332846182403,2.711779589415065e-07,49.77630372167714
132,512.0,8.0,256.0,33.0,2.0,4,16,2048,512,3.880317,48.43956798083037,2.4832,185568751.4624,3,3.931,254.3881963876876,-1.138,210.17662805333333,321.90675968000005,3.1064895965343395,799.3588656373762,1.680065509842013e-07,31.17676590364228
133,512.0,8.0,256.0,33.0,2.0,8,4,4096,1024,3.880317,48.43956798083037,2.6368,186485270.4768,3,4.106,243.54603019970776,-1.322,404.5331933866666,356.58737664,2.804361751172056,940.2495947243519,3.8036217113436117e-07,70.93194236313423
134,512.0,8.0,256.0,33.0,2.0,8,8,2048,512,3.880317,48.43956798083037,3.1168,188645422.2336,3,3.985,250.94102885821832,-1.195,215.45779199999998,326.32878079999995,3.0643941289777903,1017.1015439974398,2.191424529094792e-07,41.3402205584155
135,512.0,8.0,256.0,33.0,2.0,16,4,2048,512,3.880317,48.43956798083037,4.3904,194773619.6608,3,4.047,247.09661477637758,-1.26,223.67240191999997,331.40591616000006,3.0174476412099063,1455.004534308864,3.2544435899335457e-07,63.3879757993245
136,512.0,8.0,256.0,33.0,2.0,1,32,4096,1024,3.880317,48.43956798083037,1.184,181208459.5968,4,10.298,97.10623422023694,-6.84,992.9315123200003,894.3343411200001,1.1181500631493941,1058.89185988608,1.0514070958200232e-06,190.5238602426915
137,512.0,8.0,256.0,33.0,2.0,2,16,4096,1024,3.880317,48.43956798083037,1.3056,182019987.9168,4,5.947,168.15200941651253,-2.26,575.1951086933335,516.4698316800001,1.936221515102146,674.303012241408,3.8785579441843885e-07,70.59750701350511
