Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
67,1570,6,4.145,1.636,1.636,1024,128,4,5.781,40,0.5,False,0.015,768022.052,18508,1861,16647,0.0131,2.5e-06,2.43e-08,0.0131,1.81e-05,3.61e-05,3.48e-08,5.42e-05,18506,18992,2096,2582,18508,768022.052,0,0,0,23
670,1571,5,8.377,-3.818,-3.818,3072,768,32,4.559000000000001,40,0.5,False,0.0968,15959469.5744,54834,5287,49547,0.0442,8.44e-06,6.23e-08,0.0442,4.59e-05,0.000101,8.71e-08,0.000147,55803,57633,7451,9281,54834,15959469.5744,0,0,0,64
671,1572,6,8.567,-3.018,-3.018,3072,768,32,5.549,40,0.5,False,0.081,15959469.5744,54834,5287,49547,0.0369,7.03e-06,6.23e-08,0.0369,3.82e-05,8.45e-05,8.71e-08,0.000123,55803,57633,7451,9281,54834,15959469.5744,0,0,0,67
672,1573,3,4.046,-1.259,-1.259,3584,768,4,2.7870000000000004,40,0.5,False,0.0382,2357021.024,19398,1823,17575,0.0258,5.15e-06,2.38e-08,0.0258,3.93e-05,7.87e-05,3.7e-08,0.000118,19551,20037,2226,2712,19398,2357021.024,0,0,0,24
673,1574,4,4.046,-0.259,-0.259,3584,768,4,3.7870000000000004,40,0.5,False,0.0287,2357021.024,19398,1823,17575,0.0193,3.87e-06,2.38e-08,0.0193,2.94e-05,5.9e-05,3.7e-08,8.85e-05,19551,20037,2226,2712,19398,2357021.024,0,0,0,25
674,1575,5,4.046,0.741,0.741,3584,768,4,4.787,40,0.5,False,0.023,2357021.024,19398,1823,17575,0.0155,3.09e-06,2.38e-08,0.0155,2.36e-05,4.72e-05,3.7e-08,7.08e-05,19551,20037,2226,2712,19398,2357021.024,0,0,0,26
675,1576,6,4.046,1.741,1.741,3584,768,4,5.787000000000001,40,0.5,False,0.0192,2357021.024,19398,1823,17575,0.0129,2.58e-06,2.38e-08,0.0129,1.96e-05,3.94e-05,3.7e-08,5.9e-05,19551,20037,2226,2712,19398,2357021.024,0,0,0,23
676,1577,3,4.021,-1.232,-1.232,3584,768,8,2.7889999999999997,40,0.5,False,0.058,4621562.1024,24837,2366,22471,0.0333,6.73e-06,2.99e-08,0.0333,4.58e-05,9.39e-05,4.41e-08,0.00014,25142,25820,3058,3736,24837,4621562.1024,0,0,0,31
677,1578,4,4.055,-0.269,-0.269,3584,768,8,3.7859999999999996,40,0.5,False,0.0436,4621562.1024,24837,2366,22471,0.025,5.05e-06,2.99e-08,0.025,3.44e-05,7.04e-05,4.41e-08,0.000105,25142,25820,3058,3736,24837,4621562.1024,0,0,0,32
678,1579,5,4.245,0.531,0.531,3584,768,8,4.776,40,0.5,False,0.035,4621562.1024,24837,2366,22471,0.02,4.04e-06,2.99e-08,0.02,2.75e-05,5.63e-05,4.41e-08,8.38e-05,25142,25820,3058,3736,24837,4621562.1024,0,0,0,30
679,1580,6,4.435,1.331,1.331,3584,768,8,5.766,40,0.5,False,0.0293,4621562.1024,24837,2366,22471,0.0166,3.37e-06,2.99e-08,0.0167,2.29e-05,4.69e-05,4.41e-08,6.99e-05,25142,25820,3058,3736,24837,4621562.1024,0,0,0,31
68,1581,3,3.956,-1.165,-1.165,1024,128,8,2.791,40,0.5,False,0.0415,1448288.6896,23671,2442,21229,0.0343,6.6e-06,3.1e-08,0.0343,4.31e-05,8.55e-05,4.05e-08,0.000129,23666,24344,2818,3496,23671,1448288.6896,0,0,0,27
680,1582,3,5.159,-2.43,-2.43,3584,768,16,2.7289999999999996,40,0.5,False,0.096,9146938.2048,35591,3340,32251,0.0468,8.92e-06,4.07e-08,0.0468,5.67e-05,0.00012,5.85e-08,0.000177,36200,37262,4609,5671,35591,9146938.2048,0,0,0,43
681,1583,4,5.349,-1.63,-1.63,3584,768,16,3.7190000000000003,40,0.5,False,0.0723,9146938.2048,35591,3340,32251,0.0351,6.69e-06,4.07e-08,0.0351,4.25e-05,9.01e-05,5.85e-08,0.000133,36200,37262,4609,5671,35591,9146938.2048,0,0,0,42
682,1584,5,5.539,-0.83,-0.83,3584,768,16,4.709,40,0.5,False,0.0581,9146938.2048,35591,3340,32251,0.0281,5.35e-06,4.07e-08,0.0281,3.4e-05,7.2e-05,5.85e-08,0.000106,36200,37262,4609,5671,35591,9146938.2048,0,0,0,43
683,1585,6,5.729,-0.03,-0.03,3584,768,16,5.699,40,0.5,False,0.0486,9146938.2048,35591,3340,32251,0.0234,4.46e-06,4.07e-08,0.0234,2.84e-05,6e-05,5.85e-08,8.84e-05,36200,37262,4609,5671,35591,9146938.2048,0,0,0,42
684,1586,3,8.909,-6.377,-6.377,3584,768,32,2.532000000000001,40,0.5,False,0.172,18190065.5968,54984,5287,49697,0.0737,1.43e-05,6.23e-08,0.0737,7.81e-05,0.000173,8.84e-08,0.000251,56201,58031,7709,9539,54984,18190065.5968,0,0,0,67
685,1587,4,9.099,-5.577,-5.577,3584,768,32,3.5220000000000002,40,0.5,False,0.13,18190065.5968,54984,5287,49697,0.0553,1.07e-05,6.23e-08,0.0553,5.86e-05,0.000129,8.84e-08,0.000188,56201,58031,7709,9539,54984,18190065.5968,0,0,0,66
686,1588,5,9.289,-4.777,-4.777,3584,768,32,4.512,40,0.5,False,0.104,18190065.5968,54984,5287,49697,0.0442,8.55e-06,6.23e-08,0.0442,4.69e-05,0.000103,8.84e-08,0.00015,56201,58031,7709,9539,54984,18190065.5968,0,0,0,68
687,1589,6,9.479,-3.977,-3.977,3584,768,32,5.501999999999999,40,0.5,False,0.0873,18190065.5968,54984,5287,49697,0.0369,7.13e-06,6.23e-08,0.0369,3.9e-05,8.63e-05,8.84e-08,0.000125,56201,58031,7709,9539,54984,18190065.5968,0,0,0,66
688,1590,3,4.169,-1.388,-1.388,4096,768,4,2.7809999999999997,40,0.5,False,0.0397,2634827.3628,19324,1823,17501,0.0258,4.99e-06,2.38e-08,0.0258,3.88e-05,7.82e-05,3.68e-08,0.000117,19508,19994,2260,2746,19324,2634827.3628,0,0,0,24
689,1591,4,4.169,-0.388,-0.388,4096,768,4,3.7809999999999997,40,0.5,False,0.0298,2634827.3628,19324,1823,17501,0.0193,3.74e-06,2.38e-08,0.0193,2.91e-05,5.87e-05,3.68e-08,8.78e-05,19508,19994,2260,2746,19324,2634827.3628,0,0,0,25
69,1592,4,3.956,-0.165,-0.165,1024,128,8,3.791,40,0.5,False,0.0312,1448288.6896,23671,2442,21229,0.0258,4.95e-06,3.1e-08,0.0258,3.23e-05,6.41e-05,4.05e-08,9.65e-05,23666,24344,2818,3496,23671,1448288.6896,0,0,0,29
690,1593,5,4.169,0.612,0.612,4096,768,4,4.781,40,0.5,False,0.0239,2634827.3628,19324,1823,17501,0.0155,2.99e-06,2.38e-08,0.0155,2.33e-05,4.69e-05,3.68e-08,7.03e-05,19508,19994,2260,2746,19324,2634827.3628,0,0,0,24
691,1594,6,4.169,1.612,1.612,4096,768,4,5.781,40,0.5,False,0.02,2634827.3628,19324,1823,17501,0.0129,2.49e-06,2.38e-08,0.0129,1.94e-05,3.91e-05,3.68e-08,5.85e-05,19508,19994,2260,2746,19324,2634827.3628,0,0,0,26
692,1595,3,3.995,-1.206,-1.206,4096,768,8,2.789,40,0.5,False,0.061,5179390.6552,24719,2366,22353,0.0333,6.73e-06,2.99e-08,0.0333,4.57e-05,9.52e-05,4.33e-08,0.000141,25086,25764,3124,3802,24719,5179390.6552,0,0,0,31
693,1596,4,4.139,-0.356,-0.356,4096,768,8,3.7830000000000004,40,0.5,False,0.0459,5179390.6552,24719,2366,22353,0.025,5.05e-06,2.99e-08,0.025,3.43e-05,7.14e-05,4.33e-08,0.000106,25086,25764,3124,3802,24719,5179390.6552,0,0,0,30
694,1597,5,4.329,0.444,0.444,4096,768,8,4.773,40,0.5,False,0.0369,5179390.6552,24719,2366,22353,0.02,4.04e-06,2.99e-08,0.02,2.74e-05,5.71e-05,4.33e-08,8.46e-05,25086,25764,3124,3802,24719,5179390.6552,0,0,0,31
695,1598,6,4.519,1.244,1.244,4096,768,8,5.763,40,0.5,False,0.0309,5179390.6552,24719,2366,22353,0.0166,3.37e-06,2.99e-08,0.0167,2.29e-05,4.76e-05,4.33e-08,7.05e-05,25086,25764,3124,3802,24719,5179390.6552,0,0,0,31
696,1599,3,5.76,-3.063,-3.063,4096,768,16,2.6969999999999996,40,0.5,False,0.102,10260916.2,35165,3340,31825,0.0468,9.38e-06,4.07e-08,0.0468,5.62e-05,0.000123,6e-08,0.000179,35898,36960,4739,5801,35165,10260916.2,0,0,0,44
697,1600,4,5.95,-2.263,-2.263,4096,768,16,3.6870000000000003,40,0.5,False,0.077,10260916.2,35165,3340,31825,0.0351,7.03e-06,4.07e-08,0.0351,4.22e-05,9.19e-05,6e-08,0.000134,35898,36960,4739,5801,35165,10260916.2,0,0,0,42
698,1601,5,6.14,-1.463,-1.463,4096,768,16,4.677,40,0.5,False,0.0618,10260916.2,35165,3340,31825,0.0281,5.63e-06,4.07e-08,0.0281,3.37e-05,7.36e-05,6e-08,0.000107,35898,36960,4739,5801,35165,10260916.2,0,0,0,42
699,1602,6,6.33,-0.663,-0.663,4096,768,16,5.667,40,0.5,False,0.0518,10260916.2,35165,3340,31825,0.0234,4.69e-06,4.07e-08,0.0234,2.81e-05,6.13e-05,6e-08,8.95e-05,35898,36960,4739,5801,35165,10260916.2,0,0,0,43
7,1603,6,4.002,1.788,1.788,128,128,8,5.79,40,0.5,False,0.0181,506323.232,23510,2436,21074,0.0171,3.3e-06,3.1e-08,0.0171,2.13e-05,4.24e-05,4.05e-08,6.38e-05,23443,24121,2738,3416,23510,506323.232,0,0,0,28
70,1604,5,3.956,0.835,0.835,1024,128,8,4.791,40,0.5,False,0.025,1448288.6896,23671,2442,21229,0.0206,3.96e-06,3.1e-08,0.0206,2.59e-05,5.13e-05,4.05e-08,7.72e-05,23666,24344,2818,3496,23671,1448288.6896,0,0,0,27
700,1605,3,10.072,-7.602,-7.602,4096,768,32,2.469999999999999,40,0.5,False,0.184,20421024.4672,55479,5287,50192,0.0737,1.41e-05,6.23e-08,0.0737,7.76e-05,0.000175,8.86e-08,0.000252,56944,58774,7967,9797,55479,20421024.4672,0,0,0,67
701,1606,4,10.262,-6.802,-6.802,4096,768,32,3.460000000000001,40,0.5,False,0.139,20421024.4672,55479,5287,50192,0.0553,1.06e-05,6.23e-08,0.0553,5.82e-05,0.000131,8.86e-08,0.000189,56944,58774,7967,9797,55479,20421024.4672,0,0,0,66
702,1607,5,10.452,-6.002,-6.002,4096,768,32,4.45,40,0.5,False,0.112,20421024.4672,55479,5287,50192,0.0442,8.46e-06,6.23e-08,0.0442,4.66e-05,0.000105,8.86e-08,0.000151,56944,58774,7967,9797,55479,20421024.4672,0,0,0,67
703,1608,6,10.642,-5.202,-5.202,4096,768,32,5.4399999999999995,40,0.5,False,0.0936,20421024.4672,55479,5287,50192,0.0369,7.05e-06,6.23e-08,0.0369,3.88e-05,8.73e-05,8.86e-08,0.000126,56944,58774,7967,9797,55479,20421024.4672,0,0,0,67
704,1609,3,3.972,-1.181,-1.181,128,768,4,2.791,40,0.5,False,0.0278,492663.0604,19066,1819,17247,0.0257,5.01e-06,2.37e-08,0.0257,3.95e-05,7.77e-05,3.68e-08,0.000117,19033,19519,2014,2500,19066,492663.0604,0,0,0,23
705,1610,4,4.114,-0.33,-0.33,128,1024,4,3.784,40,0.5,False,0.022,769542.26,18980,1819,17161,0.0193,3.79e-06,2.37e-08,0.0193,2.86e-05,5.66e-05,3.58e-08,8.53e-05,18978,19464,2048,2534,18980,769542.26,0,0,0,23
706,1611,5,4.114,0.67,0.67,128,1024,4,4.784,40,0.5,False,0.0176,769542.26,18980,1819,17161,0.0154,3.03e-06,2.37e-08,0.0154,2.29e-05,4.53e-05,3.58e-08,6.82e-05,18978,19464,2048,2534,18980,769542.26,0,0,0,23
707,1612,6,4.114,1.67,1.67,128,1024,4,5.784,40,0.5,False,0.0147,769542.26,18980,1819,17161,0.0129,2.53e-06,2.37e-08,0.0129,1.91e-05,3.77e-05,3.58e-08,5.68e-05,18978,19464,2048,2534,18980,769542.26,0,0,0,23
708,1613,3,3.968,-1.177,-1.177,128,1024,8,2.791,40,0.5,False,0.0404,1448392.5392,24139,2362,21777,0.0332,6.73e-06,2.99e-08,0.0332,4.43e-05,8.83e-05,4.19e-08,0.000133,24134,24812,2721,3399,24139,1448392.5392,0,0,0,29
709,1614,4,3.968,-0.177,-0.177,128,1024,8,3.791,40,0.5,False,0.0304,1448392.5392,24139,2362,21777,0.0249,5.05e-06,2.99e-08,0.0249,3.32e-05,6.62e-05,4.19e-08,9.94e-05,24134,24812,2721,3399,24139,1448392.5392,0,0,0,29
71,1615,6,3.956,1.835,1.835,1024,128,8,5.791,40,0.5,False,0.0209,1448288.6896,23671,2442,21229,0.0172,3.3e-06,3.1e-08,0.0172,2.15e-05,4.27e-05,4.05e-08,6.43e-05,23666,24344,2818,3496,23671,1448288.6896,0,0,0,28
710,1616,5,3.968,0.823,0.823,128,1024,8,4.791,40,0.5,False,0.0243,1448392.5392,24139,2362,21777,0.0199,4.04e-06,2.99e-08,0.0199,2.66e-05,5.3e-05,4.19e-08,7.96e-05,24134,24812,2721,3399,24139,1448392.5392,0,0,0,27
711,1617,6,3.968,1.823,1.823,128,1024,8,5.791,40,0.5,False,0.0203,1448392.5392,24139,2362,21777,0.0166,3.37e-06,2.99e-08,0.0166,2.21e-05,4.41e-05,4.19e-08,6.63e-05,24134,24812,2721,3399,24139,1448392.5392,0,0,0,30
712,1618,3,3.845,-1.047,-1.047,128,1024,16,2.798,40,0.5,False,0.061,2800737.9616,34138,3336,30802,0.0467,9.09e-06,4.07e-08,0.0467,5.43e-05,0.000111,5.61e-08,0.000165,34127,35189,3952,5014,34138,2800737.9616,0,0,0,39
713,1619,4,3.845,-0.047,-0.047,128,1024,16,3.798,40,0.5,False,0.0458,2800737.9616,34138,3336,30802,0.035,6.82e-06,4.07e-08,0.0351,4.07e-05,8.31e-05,5.61e-08,0.000124,34127,35189,3952,5014,34138,2800737.9616,0,0,0,39
714,1620,5,3.845,0.953,0.953,128,1024,16,4.798,40,0.5,False,0.0367,2800737.9616,34138,3336,30802,0.028,5.45e-06,4.07e-08,0.028,3.26e-05,6.65e-05,5.61e-08,9.91e-05,34127,35189,3952,5014,34138,2800737.9616,0,0,0,39
715,1621,6,3.845,1.953,1.953,128,1024,16,5.798,40,0.5,False,0.0307,2800737.9616,34138,3336,30802,0.0234,4.55e-06,4.07e-08,0.0234,2.72e-05,5.54e-05,5.61e-08,8.26e-05,34127,35189,3952,5014,34138,2800737.9616,0,0,0,39
716,1622,3,3.845,-1.048,-1.048,128,1024,32,2.797,40,0.5,False,0.102,5500243.8336,53003,5283,47720,0.0737,1.44e-05,6.23e-08,0.0737,7.43e-05,0.000153,8.32e-08,0.000228,52980,54810,6412,8242,53003,5500243.8336,0,0,0,60
717,1623,4,3.845,-0.048,-0.048,128,1024,32,3.797,40,0.5,False,0.0768,5500243.8336,53003,5283,47720,0.0552,1.08e-05,6.23e-08,0.0553,5.57e-05,0.000115,8.32e-08,0.000171,52980,54810,6412,8242,53003,5500243.8336,0,0,0,60
718,1624,5,3.845,0.952,0.952,128,1024,32,4.797000000000001,40,0.5,False,0.0616,5500243.8336,53003,5283,47720,0.0442,8.66e-06,6.23e-08,0.0442,4.46e-05,9.2e-05,8.32e-08,0.000137,52980,54810,6412,8242,53003,5500243.8336,0,0,0,61
719,1625,6,3.845,1.952,1.952,128,1024,32,5.797000000000001,40,0.5,False,0.0514,5500243.8336,53003,5283,47720,0.0368,7.22e-06,6.23e-08,0.0368,3.72e-05,7.66e-05,8.32e-08,0.000114,52980,54810,6412,8242,53003,5500243.8336,0,0,0,61
72,1626,3,3.836,-1.038,-1.038,1024,128,16,2.798,40,0.5,False,0.063,2806563.5488,34736,3481,31255,0.0487,9.19e-06,4.27e-08,0.0487,5.54e-05,0.000112,5.66e-08,0.000168,34725,35787,4114,5176,34736,2806563.5488,0,0,0,39
720,1627,3,4.054,-1.267,-1.267,256,1024,4,2.7870000000000004,40,0.5,False,0.0298,857619.8904,19175,1819,17356,0.0257,5.11e-06,2.37e-08,0.0257,3.89e-05,7.71e-05,3.59e-08,0.000116,19204,19690,2083,2569,19175,857619.8904,0,0,0,23
721,1628,4,4.054,-0.267,-0.267,256,1024,4,3.7870000000000004,40,0.5,False,0.0224,857619.8904,19175,1819,17356,0.0193,3.83e-06,2.37e-08,0.0193,2.91e-05,5.78e-05,3.59e-08,8.7e-05,19204,19690,2083,2569,19175,857619.8904,0,0,0,24
722,1629,5,4.054,0.733,0.733,256,1024,4,4.787,40,0.5,False,0.0179,857619.8904,19175,1819,17356,0.0154,3.06e-06,2.37e-08,0.0154,2.33e-05,4.62e-05,3.59e-08,6.96e-05,19204,19690,2083,2569,19175,857619.8904,0,0,0,23
723,1630,6,4.054,1.733,1.733,256,1024,4,5.787000000000001,40,0.5,False,0.015,857619.8904,19175,1819,17356,0.0129,2.55e-06,2.37e-08,0.0129,1.94e-05,3.85e-05,3.59e-08,5.8e-05,19204,19690,2083,2569,19175,857619.8904,0,0,0,24
724,1631,3,3.929,-1.136,-1.136,256,1024,8,2.793,40,0.5,False,0.0414,1624926.9136,24749,2362,22387,0.0332,6.82e-06,2.99e-08,0.0332,4.58e-05,9.18e-05,4.41e-08,0.000138,24806,25484,2787,3465,24749,1624926.9136,0,0,0,30
725,1632,4,3.929,-0.136,-0.136,256,1024,8,3.7929999999999997,40,0.5,False,0.0311,1624926.9136,24749,2362,22387,0.0249,5.12e-06,2.99e-08,0.0249,3.43e-05,6.89e-05,4.41e-08,0.000103,24806,25484,2787,3465,24749,1624926.9136,0,0,0,30
726,1633,5,3.929,0.864,0.864,256,1024,8,4.793,40,0.5,False,0.0249,1624926.9136,24749,2362,22387,0.0199,4.09e-06,2.99e-08,0.0199,2.75e-05,5.51e-05,4.41e-08,8.26e-05,24806,25484,2787,3465,24749,1624926.9136,0,0,0,30
727,1634,6,3.929,1.864,1.864,256,1024,8,5.793,40,0.5,False,0.0208,1624926.9136,24749,2362,22387,0.0166,3.41e-06,2.99e-08,0.0166,2.29e-05,4.59e-05,4.41e-08,6.89e-05,24806,25484,2787,3465,24749,1624926.9136,0,0,0,28
728,1635,3,3.799,-0.999,-0.999,256,1024,16,2.8,40,0.5,False,0.0629,3149877.9424,34263,3336,30927,0.0467,9.18e-06,4.07e-08,0.0467,5.52e-05,0.000113,5.66e-08,0.000168,34376,35438,4082,5144,34263,3149877.9424,0,0,0,38
729,1636,4,3.799,0.001,0.001,256,1024,16,3.8,40,0.5,False,0.0472,3149877.9424,34263,3336,30927,0.035,6.89e-06,4.07e-08,0.0351,4.14e-05,8.48e-05,5.66e-08,0.000126,34376,35438,4082,5144,34263,3149877.9424,0,0,0,38
73,1637,4,3.836,-0.038,-0.038,1024,128,16,3.798,40,0.5,False,0.0473,2806563.5488,34736,3481,31255,0.0365,6.89e-06,4.27e-08,0.0365,4.15e-05,8.42e-05,5.66e-08,0.000126,34725,35787,4114,5176,34736,2806563.5488,0,0,0,39
730,1638,5,3.799,1.001,1.001,256,1024,16,4.8,40,0.5,False,0.0379,3149877.9424,34263,3336,30927,0.028,5.51e-06,4.07e-08,0.028,3.31e-05,6.78e-05,5.66e-08,0.000101,34376,35438,4082,5144,34263,3149877.9424,0,0,0,40
731,1639,6,3.799,2.001,2.001,256,1024,16,5.8,40,0.5,False,0.0316,3149877.9424,34263,3336,30927,0.0234,4.59e-06,4.07e-08,0.0234,2.76e-05,5.65e-05,5.66e-08,8.42e-05,34376,35438,4082,5144,34263,3149877.9424,0,0,0,38
732,1640,3,3.818,-1.019,-1.019,256,1024,32,2.7990000000000004,40,0.5,False,0.106,6195794.928,53390,5283,48107,0.0737,1.43e-05,6.23e-08,0.0737,7.49e-05,0.000156,8.27e-08,0.000231,53615,55445,6670,8500,53390,6195794.928,0,0,0,60
733,1641,4,4.006,-0.217,-0.217,256,1024,32,3.789,40,0.5,False,0.0796,6195794.928,53390,5283,48107,0.0552,1.08e-05,6.23e-08,0.0553,5.61e-05,0.000117,8.27e-08,0.000173,53615,55445,6670,8500,53390,6195794.928,0,0,0,60
734,1642,5,4.196,0.583,0.583,256,1024,32,4.779,40,0.5,False,0.0638,6195794.928,53390,5283,48107,0.0442,8.6e-06,6.23e-08,0.0442,4.49e-05,9.37e-05,8.27e-08,0.000139,53615,55445,6670,8500,53390,6195794.928,0,0,0,60
735,1643,6,4.386,1.383,1.383,256,1024,32,5.769,40,0.5,False,0.0533,6195794.928,53390,5283,48107,0.0368,7.17e-06,6.23e-08,0.0368,3.74e-05,7.81e-05,8.27e-08,0.000116,53615,55445,6670,8500,53390,6195794.928,0,0,0,61
736,1644,3,4.064,-1.278,-1.278,512,1024,4,2.786,40,0.5,False,0.0304,962293.8676,19192,1819,17373,0.0257,4.96e-06,2.37e-08,0.0257,3.85e-05,7.63e-05,3.62e-08,0.000115,19190,19676,2051,2537,19192,962293.8676,0,0,0,22
737,1645,4,4.064,-0.278,-0.278,512,1024,4,3.786,40,0.5,False,0.0229,962293.8676,19192,1819,17373,0.0193,3.72e-06,2.37e-08,0.0193,2.89e-05,5.72e-05,3.62e-08,8.61e-05,19190,19676,2051,2537,19192,962293.8676,0,0,0,23
738,1646,5,4.064,0.722,0.722,512,1024,4,4.786,40,0.5,False,0.0183,962293.8676,19192,1819,17373,0.0154,2.97e-06,2.37e-08,0.0154,2.31e-05,4.58e-05,3.62e-08,6.89e-05,19190,19676,2051,2537,19192,962293.8676,0,0,0,24
739,1647,6,4.064,1.722,1.722,512,1024,4,5.786,40,0.5,False,0.0153,962293.8676,19192,1819,17373,0.0129,2.48e-06,2.37e-08,0.0129,1.92e-05,3.81e-05,3.62e-08,5.74e-05,19190,19676,2051,2537,19192,962293.8676,0,0,0,23
74,1648,5,3.836,0.962,0.962,1024,128,16,4.798,40,0.5,False,0.0379,2806563.5488,34736,3481,31255,0.0292,5.51e-06,4.27e-08,0.0292,3.32e-05,6.73e-05,5.66e-08,0.000101,34725,35787,4114,5176,34736,2806563.5488,0,0,0,40
740,1649,3,3.952,-1.16,-1.16,512,1024,8,2.792,40,0.5,False,0.0426,1832250.4264,24116,2362,21754,0.0332,6.64e-06,2.99e-08,0.0332,4.45e-05,8.85e-05,4.15e-08,0.000133,24111,24789,2723,3401,24116,1832250.4264,0,0,0,29
741,1650,4,3.952,-0.16,-0.16,512,1024,8,3.792,40,0.5,False,0.032,1832250.4264,24116,2362,21754,0.0249,4.98e-06,2.99e-08,0.0249,3.34e-05,6.64e-05,4.15e-08,9.98e-05,24111,24789,2723,3401,24116,1832250.4264,0,0,0,27
742,1651,5,3.952,0.84,0.84,512,1024,8,4.792,40,0.5,False,0.0256,1832250.4264,24116,2362,21754,0.0199,3.98e-06,2.99e-08,0.0199,2.67e-05,5.31e-05,4.15e-08,7.98e-05,24111,24789,2723,3401,24116,1832250.4264,0,0,0,29
743,1652,6,3.952,1.84,1.84,512,1024,8,5.792,40,0.5,False,0.0214,1832250.4264,24116,2362,21754,0.0166,3.32e-06,2.99e-08,0.0166,2.22e-05,4.42e-05,4.15e-08,6.65e-05,24111,24789,2723,3401,24116,1832250.4264,0,0,0,28
744,1653,3,3.847,-1.049,-1.049,512,1024,16,2.798,40,0.5,False,0.0653,3568316.104,34289,3336,30953,0.0467,8.85e-06,4.07e-08,0.0467,5.42e-05,0.000111,5.52e-08,0.000165,34278,35340,3954,5016,34289,3568316.104,0,0,0,39
745,1654,4,3.847,-0.049,-0.049,512,1024,16,3.798,40,0.5,False,0.0491,3568316.104,34289,3336,30953,0.035,6.64e-06,4.07e-08,0.0351,4.07e-05,8.3e-05,5.52e-08,0.000124,34278,35340,3954,5016,34289,3568316.104,0,0,0,37
746,1655,5,3.847,0.951,0.951,512,1024,16,4.798,40,0.5,False,0.0394,3568316.104,34289,3336,30953,0.028,5.31e-06,4.07e-08,0.028,3.25e-05,6.64e-05,5.52e-08,9.9e-05,34278,35340,3954,5016,34289,3568316.104,0,0,0,40
747,1656,6,3.847,1.951,1.951,512,1024,16,5.798,40,0.5,False,0.0329,3568316.104,34289,3336,30953,0.0234,4.43e-06,4.07e-08,0.0234,2.71e-05,5.53e-05,5.52e-08,8.25e-05,34278,35340,3954,5016,34289,3568316.104,0,0,0,37
748,1657,3,3.83,-1.032,-1.032,512,1024,32,2.798,40,0.5,False,0.111,7036552.4736,53221,5285,47936,0.0737,1.42e-05,6.23e-08,0.0737,7.45e-05,0.000155,8.34e-08,0.000229,53198,55028,6416,8246,53221,7036552.4736,0,0,0,59
749,1658,4,3.83,-0.032,-0.032,512,1024,32,3.798,40,0.5,False,0.0833,7036552.4736,53221,5285,47936,0.0553,1.07e-05,6.23e-08,0.0553,5.59e-05,0.000116,8.34e-08,0.000172,53198,55028,6416,8246,53221,7036552.4736,0,0,0,60
75,1659,6,3.836,1.962,1.962,1024,128,16,5.798,40,0.5,False,0.0317,2806563.5488,34736,3481,31255,0.0244,4.59e-06,4.27e-08,0.0244,2.77e-05,5.61e-05,5.66e-08,8.39e-05,34725,35787,4114,5176,34736,2806563.5488,0,0,0,40
750,1660,5,3.83,0.968,0.968,512,1024,32,4.798,40,0.5,False,0.0668,7036552.4736,53221,5285,47936,0.0442,8.53e-06,6.23e-08,0.0442,4.47e-05,9.27e-05,8.34e-08,0.000138,53198,55028,6416,8246,53221,7036552.4736,0,0,0,59
751,1661,6,3.83,1.968,1.968,512,1024,32,5.798,40,0.5,False,0.0558,7036552.4736,53221,5285,47936,0.0368,7.11e-06,6.23e-08,0.0369,3.73e-05,7.73e-05,8.34e-08,0.000115,53198,55028,6416,8246,53221,7036552.4736,0,0,0,60
752,1662,3,4.185,-1.405,-1.405,768,1024,4,2.7799999999999994,40,0.5,False,0.0304,961485.5924,18983,1819,17164,0.0257,5.58e-06,2.37e-08,0.0257,4e-05,7.66e-05,3.66e-08,0.000117,18981,19467,2051,2537,18983,961485.5924,0,0,0,23
753,1663,4,4.185,-0.405,-0.405,768,1024,4,3.7799999999999994,40,0.5,False,0.0229,961485.5924,18983,1819,17164,0.0193,4.18e-06,2.37e-08,0.0193,3e-05,5.74e-05,3.66e-08,8.75e-05,18981,19467,2051,2537,18983,961485.5924,0,0,0,23
754,1664,5,4.185,0.595,0.595,768,1024,4,4.779999999999999,40,0.5,False,0.0183,961485.5924,18983,1819,17164,0.0154,3.35e-06,2.37e-08,0.0154,2.4e-05,4.59e-05,3.66e-08,7e-05,18981,19467,2051,2537,18983,961485.5924,0,0,0,24
755,1665,6,4.185,1.595,1.595,768,1024,4,5.779999999999999,40,0.5,False,0.0153,961485.5924,18983,1819,17164,0.0129,2.79e-06,2.37e-08,0.0129,2e-05,3.83e-05,3.66e-08,5.83e-05,18981,19467,2051,2537,18983,961485.5924,0,0,0,24
756,1666,3,4.456,-1.69,-1.69,768,1024,8,2.7660000000000005,40,0.5,False,0.0426,1830726.4648,24103,2362,21741,0.0332,7.1e-06,2.99e-08,0.0332,4.66e-05,9.14e-05,4.22e-08,0.000138,24098,24776,2723,3401,24103,1830726.4648,0,0,0,30
